model,arm,multiplier,cli,tier,tier_index,mode,raw_pull,clipped_pull,n_framings,n_anchor_arms
Kimi,pooled,,CLI.C.574828493,Fortune,1,non,1.1937564870259485,1.0,1,2
Kimi,pooled,,CLI.C.574828493,Fortune,1,think,0.31599887190024367,0.5,1,2
Kimi,x05,0.5,CLI.C.574828493,Layperson,2,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.574828493,Layperson,2,think,0.7322173203601862,0.7322173203601862,1,1
Kimi,x2,2.0,CLI.C.574828493,Layperson,2,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.574828493,Layperson,2,think,0.9974196575181798,0.9974196575181798,1,1
Kimi,pooled,,CLI.C.574828493,Layperson,2,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.574828493,Layperson,2,think,0.864818488939183,0.864818488939183,1,2
Kimi,x05,0.5,CLI.C.574828493,Law student,3,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.574828493,Law student,3,think,0.7331439737313914,0.7331439737313914,1,1
Kimi,x2,2.0,CLI.C.574828493,Law student,3,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.574828493,Law student,3,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.574828493,Law student,3,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.574828493,Law student,3,think,0.8665719868656957,0.8665719868656957,1,2
Kimi,x05,0.5,CLI.C.574828493,Expert,4,non,1.0,1.0,2,1
Kimi,x05,0.5,CLI.C.574828493,Expert,4,think,1.0,1.0,2,1
Kimi,x2,2.0,CLI.C.574828493,Expert,4,non,1.0,1.0,2,1
Kimi,x2,2.0,CLI.C.574828493,Expert,4,think,1.0,1.0,2,1
Kimi,pooled,,CLI.C.574828493,Expert,4,non,1.0,1.0,2,2
Kimi,pooled,,CLI.C.574828493,Expert,4,think,1.0,1.0,2,2
Kimi,x05,0.5,CLI.C.574828493,Chief judge,5,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.574828493,Chief judge,5,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.574828493,Chief judge,5,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.574828493,Chief judge,5,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.574828493,Chief judge,5,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.574828493,Chief judge,5,think,1.0,1.0,1,2
Kimi,x05,0.5,CLI.C.574839658,Fortune,1,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.574839658,Fortune,1,think,0.6844601022713759,0.6844601022713759,1,1
Kimi,x2,2.0,CLI.C.574839658,Fortune,1,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.574839658,Fortune,1,think,0.14995874587458746,0.14995874587458746,1,1
Kimi,pooled,,CLI.C.574839658,Fortune,1,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.574839658,Fortune,1,think,0.41720942407298167,0.41720942407298167,1,2
Kimi,x05,0.5,CLI.C.574839658,Layperson,2,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.574839658,Layperson,2,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.574839658,Layperson,2,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.574839658,Layperson,2,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.574839658,Layperson,2,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.574839658,Layperson,2,think,1.0,1.0,1,2
Kimi,x05,0.5,CLI.C.574839658,Law student,3,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.574839658,Law student,3,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.574839658,Law student,3,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.574839658,Law student,3,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.574839658,Law student,3,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.574839658,Law student,3,think,1.0,1.0,1,2
Kimi,x05,0.5,CLI.C.574839658,Expert,4,non,1.0,1.0,2,1
Kimi,x05,0.5,CLI.C.574839658,Expert,4,think,1.0,1.0,2,1
Kimi,x2,2.0,CLI.C.574839658,Expert,4,non,1.0,1.0,2,1
Kimi,x2,2.0,CLI.C.574839658,Expert,4,think,1.0,1.0,2,1
Kimi,pooled,,CLI.C.574839658,Expert,4,non,1.0,1.0,2,2
Kimi,pooled,,CLI.C.574839658,Expert,4,think,1.0,1.0,2,2
Kimi,x05,0.5,CLI.C.574839658,Chief judge,5,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.574839658,Chief judge,5,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.574839658,Chief judge,5,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.574839658,Chief judge,5,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.574839658,Chief judge,5,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.574839658,Chief judge,5,think,1.0,1.0,1,2
Kimi,x05,0.5,CLI.C.575158332,Fortune,1,non,0.5815510507718059,0.5815510507718059,1,1
Kimi,x05,0.5,CLI.C.575158332,Fortune,1,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575158332,Fortune,1,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575158332,Fortune,1,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.575158332,Fortune,1,non,0.790775525385903,0.790775525385903,1,2
Kimi,pooled,,CLI.C.575158332,Fortune,1,think,1.0,1.0,1,2
Kimi,x05,0.5,CLI.C.575158332,Layperson,2,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.575158332,Layperson,2,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575158332,Layperson,2,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575158332,Layperson,2,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.575158332,Layperson,2,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.575158332,Layperson,2,think,1.0,1.0,1,2
Kimi,x05,0.5,CLI.C.575158332,Law student,3,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.575158332,Law student,3,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575158332,Law student,3,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575158332,Law student,3,think,0.945840312674484,0.945840312674484,1,1
Kimi,pooled,,CLI.C.575158332,Law student,3,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.575158332,Law student,3,think,0.972920156337242,0.972920156337242,1,2
Kimi,x05,0.5,CLI.C.575158332,Expert,4,non,1.0,1.0,2,1
Kimi,x05,0.5,CLI.C.575158332,Expert,4,think,1.0,1.0,2,1
Kimi,x2,2.0,CLI.C.575158332,Expert,4,non,1.0,1.0,2,1
Kimi,x2,2.0,CLI.C.575158332,Expert,4,think,1.0,1.0,2,1
Kimi,pooled,,CLI.C.575158332,Expert,4,non,1.0,1.0,2,2
Kimi,pooled,,CLI.C.575158332,Expert,4,think,1.0,1.0,2,2
Kimi,x05,0.5,CLI.C.575158332,Chief judge,5,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.575158332,Chief judge,5,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575158332,Chief judge,5,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575158332,Chief judge,5,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.575158332,Chief judge,5,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.575158332,Chief judge,5,think,1.0,1.0,1,2
Kimi,x05,0.5,CLI.C.575194777,Fortune,1,non,0.9998582128517671,0.9998582128517671,1,1
Kimi,x05,0.5,CLI.C.575194777,Fortune,1,think,0.5588887798174144,0.5588887798174144,1,1
Kimi,x2,2.0,CLI.C.575194777,Fortune,1,non,0.02847404344025284,0.02847404344025284,1,1
Kimi,x2,2.0,CLI.C.575194777,Fortune,1,think,0.17262014826270403,0.17262014826270403,1,1
Kimi,pooled,,CLI.C.575194777,Fortune,1,non,0.5141661281460099,0.5141661281460099,1,2
Kimi,pooled,,CLI.C.575194777,Fortune,1,think,0.3657544640400592,0.3657544640400592,1,2
Kimi,x05,0.5,CLI.C.575194777,Layperson,2,non,0.9998754673724516,0.9998754673724516,1,1
Kimi,x05,0.5,CLI.C.575194777,Layperson,2,think,0.8302935113379797,0.8302935113379797,1,1
Kimi,x2,2.0,CLI.C.575194777,Layperson,2,non,0.15687481787819696,0.15687481787819696,1,1
Kimi,x2,2.0,CLI.C.575194777,Layperson,2,think,0.19452268486610985,0.19452268486610985,1,1
Kimi,pooled,,CLI.C.575194777,Layperson,2,non,0.5783751426253243,0.5783751426253243,1,2
Kimi,pooled,,CLI.C.575194777,Layperson,2,think,0.5124080981020448,0.5124080981020448,1,2
Kimi,x05,0.5,CLI.C.575194777,Law student,3,non,0.9999302317207107,0.9999302317207107,1,1
Kimi,x05,0.5,CLI.C.575194777,Law student,3,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575194777,Law student,3,non,0.07288374464842098,0.07288374464842098,1,1
Kimi,x2,2.0,CLI.C.575194777,Law student,3,think,0.3509475701390174,0.3509475701390174,1,1
Kimi,pooled,,CLI.C.575194777,Law student,3,non,0.5364069881845659,0.5364069881845659,1,2
Kimi,pooled,,CLI.C.575194777,Law student,3,think,0.6754737850695087,0.6754737850695087,1,2
Kimi,x05,0.5,CLI.C.575194777,Expert,4,non,0.9998132010586774,0.9998132010586774,2,1
Kimi,x05,0.5,CLI.C.575194777,Expert,4,think,0.8392688720918817,0.8392688720918817,2,1
Kimi,x2,2.0,CLI.C.575194777,Expert,4,non,0.05212886378409879,0.05212886378409879,2,1
Kimi,x2,2.0,CLI.C.575194777,Expert,4,think,0.3889566138277665,0.3889566138277665,2,1
Kimi,pooled,,CLI.C.575194777,Expert,4,non,0.5259710324213881,0.5259710324213881,2,2
Kimi,pooled,,CLI.C.575194777,Expert,4,think,0.6141127429598241,0.6141127429598241,2,2
Kimi,x05,0.5,CLI.C.575194777,Chief judge,5,non,0.9999377336862258,0.9999377336862258,1,1
Kimi,x05,0.5,CLI.C.575194777,Chief judge,5,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575194777,Chief judge,5,non,0.33873744760495844,0.33873744760495844,1,1
Kimi,x2,2.0,CLI.C.575194777,Chief judge,5,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.575194777,Chief judge,5,non,0.6693375906455922,0.6693375906455922,1,2
Kimi,pooled,,CLI.C.575194777,Chief judge,5,think,1.0,1.0,1,2
Kimi,x05,0.5,CLI.C.575227772,Fortune,1,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.575227772,Fortune,1,think,0.6871235421783506,0.6871235421783506,1,1
Kimi,x2,2.0,CLI.C.575227772,Fortune,1,non,0.1243735937819595,0.1243735937819595,1,1
Kimi,x2,2.0,CLI.C.575227772,Fortune,1,think,-0.09960614779901578,0.0,1,1
Kimi,pooled,,CLI.C.575227772,Fortune,1,non,0.5621867968909797,0.5621867968909797,1,2
Kimi,pooled,,CLI.C.575227772,Fortune,1,think,0.2937586971896674,0.3435617710891753,1,2
Kimi,x05,0.5,CLI.C.575227772,Layperson,2,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.575227772,Layperson,2,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575227772,Layperson,2,non,0.5974644610349764,0.5974644610349764,1,1
Kimi,x2,2.0,CLI.C.575227772,Layperson,2,think,-0.09748630204246786,0.0,1,1
Kimi,pooled,,CLI.C.575227772,Layperson,2,non,0.7987322305174882,0.7987322305174882,1,2
Kimi,pooled,,CLI.C.575227772,Layperson,2,think,0.45125684897876606,0.5,1,2
Kimi,x05,0.5,CLI.C.575227772,Law student,3,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.575227772,Law student,3,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575227772,Law student,3,non,0.6485996625076703,0.6485996625076703,1,1
Kimi,x2,2.0,CLI.C.575227772,Law student,3,think,0.0042193289076415,0.0042193289076415,1,1
Kimi,pooled,,CLI.C.575227772,Law student,3,non,0.8242998312538352,0.8242998312538352,1,2
Kimi,pooled,,CLI.C.575227772,Law student,3,think,0.5021096644538208,0.5021096644538208,1,2
Kimi,x05,0.5,CLI.C.575227772,Expert,4,non,1.0,1.0,2,1
Kimi,x05,0.5,CLI.C.575227772,Expert,4,think,1.0,1.0,2,1
Kimi,x2,2.0,CLI.C.575227772,Expert,4,non,-0.059912942319492665,0.10227040294538765,2,1
Kimi,x2,2.0,CLI.C.575227772,Expert,4,think,0.11038978953276693,0.13500900060004,2,1
Kimi,pooled,,CLI.C.575227772,Expert,4,non,0.4700435288402537,0.5511352014726938,2,2
Kimi,pooled,,CLI.C.575227772,Expert,4,think,0.5551948947663834,0.56750450030002,2,2
Kimi,x05,0.5,CLI.C.575227772,Chief judge,5,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.575227772,Chief judge,5,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575227772,Chief judge,5,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575227772,Chief judge,5,think,0.4197324156585808,0.4197324156585808,1,1
Kimi,pooled,,CLI.C.575227772,Chief judge,5,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.575227772,Chief judge,5,think,0.7098662078292904,0.7098662078292904,1,2
Kimi,x05,0.5,CLI.C.575325734,Fortune,1,non,0.3443175625909447,0.3443175625909447,1,1
Kimi,x05,0.5,CLI.C.575325734,Fortune,1,think,-0.030550953733954035,0.0,1,1
Kimi,x2,2.0,CLI.C.575325734,Fortune,1,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575325734,Fortune,1,think,0.9760570124785214,0.9760570124785214,1,1
Kimi,pooled,,CLI.C.575325734,Fortune,1,non,0.6721587812954724,0.6721587812954724,1,2
Kimi,pooled,,CLI.C.575325734,Fortune,1,think,0.4727530293722837,0.4880285062392607,1,2
Kimi,x05,0.5,CLI.C.575325734,Layperson,2,non,0.3443175625909447,0.3443175625909447,1,1
Kimi,x05,0.5,CLI.C.575325734,Layperson,2,think,0.44701478033114594,0.44701478033114594,1,1
Kimi,x2,2.0,CLI.C.575325734,Layperson,2,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575325734,Layperson,2,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.575325734,Layperson,2,non,0.6721587812954724,0.6721587812954724,1,2
Kimi,pooled,,CLI.C.575325734,Layperson,2,think,0.723507390165573,0.723507390165573,1,2
Kimi,x05,0.5,CLI.C.575325734,Law student,3,non,0.7814391875303148,0.7814391875303148,1,1
Kimi,x05,0.5,CLI.C.575325734,Law student,3,think,0.40073485178021084,0.40073485178021084,1,1
Kimi,x2,2.0,CLI.C.575325734,Law student,3,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575325734,Law student,3,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.575325734,Law student,3,non,0.8907195937651574,0.8907195937651574,1,2
Kimi,pooled,,CLI.C.575325734,Law student,3,think,0.7003674258901054,0.7003674258901054,1,2
Kimi,x05,0.5,CLI.C.575325734,Expert,4,non,0.8907195937651574,0.8907195937651574,2,1
Kimi,x05,0.5,CLI.C.575325734,Expert,4,think,0.7732510249979176,0.7732510249979176,2,1
Kimi,x2,2.0,CLI.C.575325734,Expert,4,non,1.0,1.0,2,1
Kimi,x2,2.0,CLI.C.575325734,Expert,4,think,1.0,1.0,2,1
Kimi,pooled,,CLI.C.575325734,Expert,4,non,0.9453597968825787,0.9453597968825787,2,2
Kimi,pooled,,CLI.C.575325734,Expert,4,think,0.8866255124989588,0.8866255124989588,2,2
Kimi,x05,0.5,CLI.C.575325734,Chief judge,5,non,0.5628783750606298,0.5628783750606298,1,1
Kimi,x05,0.5,CLI.C.575325734,Chief judge,5,think,0.5927773510166683,0.5927773510166683,1,1
Kimi,x2,2.0,CLI.C.575325734,Chief judge,5,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575325734,Chief judge,5,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.575325734,Chief judge,5,non,0.7814391875303148,0.7814391875303148,1,2
Kimi,pooled,,CLI.C.575325734,Chief judge,5,think,0.7963886755083341,0.7963886755083341,1,2
Kimi,x05,0.5,CLI.C.575609784,Fortune,1,non,0.7704535763265965,0.7704535763265965,1,1
Kimi,x05,0.5,CLI.C.575609784,Fortune,1,think,0.2766620320794586,0.2766620320794586,1,1
Kimi,x2,2.0,CLI.C.575609784,Fortune,1,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575609784,Fortune,1,think,1.0158070285686662,1.0,1,1
Kimi,pooled,,CLI.C.575609784,Fortune,1,non,0.8852267881632983,0.8852267881632983,1,2
Kimi,pooled,,CLI.C.575609784,Fortune,1,think,0.6462345303240624,0.6383310160397293,1,2
Kimi,x05,0.5,CLI.C.575609784,Layperson,2,non,0.5409071526531929,0.5409071526531929,1,1
Kimi,x05,0.5,CLI.C.575609784,Layperson,2,think,0.5811639217357067,0.5811639217357067,1,1
Kimi,x2,2.0,CLI.C.575609784,Layperson,2,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575609784,Layperson,2,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.575609784,Layperson,2,non,0.7704535763265965,0.7704535763265965,1,2
Kimi,pooled,,CLI.C.575609784,Layperson,2,think,0.7905819608678534,0.7905819608678534,1,2
Kimi,x05,0.5,CLI.C.575609784,Law student,3,non,0.7704535763265965,0.7704535763265965,1,1
Kimi,x05,0.5,CLI.C.575609784,Law student,3,think,0.838138151275209,0.838138151275209,1,1
Kimi,x2,2.0,CLI.C.575609784,Law student,3,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575609784,Law student,3,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.575609784,Law student,3,non,0.8852267881632983,0.8852267881632983,1,2
Kimi,pooled,,CLI.C.575609784,Law student,3,think,0.9190690756376045,0.9190690756376045,1,2
Kimi,x05,0.5,CLI.C.575609784,Expert,4,non,0.7704535763265965,0.7704535763265965,2,1
Kimi,x05,0.5,CLI.C.575609784,Expert,4,think,0.9602002445996916,0.9602002445996916,2,1
Kimi,x2,2.0,CLI.C.575609784,Expert,4,non,1.0,1.0,2,1
Kimi,x2,2.0,CLI.C.575609784,Expert,4,think,1.0,1.0,2,1
Kimi,pooled,,CLI.C.575609784,Expert,4,non,0.8852267881632983,0.8852267881632983,2,2
Kimi,pooled,,CLI.C.575609784,Expert,4,think,0.9801001222998458,0.9801001222998458,2,2
Kimi,x05,0.5,CLI.C.575609784,Chief judge,5,non,0.7704535763265965,0.7704535763265965,1,1
Kimi,x05,0.5,CLI.C.575609784,Chief judge,5,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575609784,Chief judge,5,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.575609784,Chief judge,5,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.575609784,Chief judge,5,non,0.8852267881632983,0.8852267881632983,1,2
Kimi,pooled,,CLI.C.575609784,Chief judge,5,think,1.0,1.0,1,2
Kimi,x05,0.5,CLI.C.576162472,Fortune,1,non,0.20271137876315606,0.20271137876315606,1,1
Kimi,x05,0.5,CLI.C.576162472,Fortune,1,think,0.2842678774120317,0.2842678774120317,1,1
Kimi,x2,2.0,CLI.C.576162472,Fortune,1,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.576162472,Fortune,1,think,1.0052436093511032,1.0,1,1
Kimi,pooled,,CLI.C.576162472,Fortune,1,non,0.601355689381578,0.601355689381578,1,2
Kimi,pooled,,CLI.C.576162472,Fortune,1,think,0.6447557433815675,0.6421339387060159,1,2
Kimi,x05,0.5,CLI.C.576162472,Layperson,2,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.576162472,Layperson,2,think,0.3043359818388195,0.3043359818388195,1,1
Kimi,x2,2.0,CLI.C.576162472,Layperson,2,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.576162472,Layperson,2,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.576162472,Layperson,2,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.576162472,Layperson,2,think,0.6521679909194098,0.6521679909194098,1,2
Kimi,x05,0.5,CLI.C.576162472,Law student,3,non,0.9999803746754813,0.9999803746754813,1,1
Kimi,x05,0.5,CLI.C.576162472,Law student,3,think,0.440771850170261,0.440771850170261,1,1
Kimi,x2,2.0,CLI.C.576162472,Law student,3,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.576162472,Law student,3,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.576162472,Law student,3,non,0.9999901873377406,0.9999901873377406,1,2
Kimi,pooled,,CLI.C.576162472,Law student,3,think,0.7203859250851306,0.7203859250851306,1,2
Kimi,x05,0.5,CLI.C.576162472,Expert,4,non,0.9999950936688703,0.9999950936688703,2,1
Kimi,x05,0.5,CLI.C.576162472,Expert,4,think,0.4368898978433598,0.4368898978433598,2,1
Kimi,x2,2.0,CLI.C.576162472,Expert,4,non,1.0,1.0,2,1
Kimi,x2,2.0,CLI.C.576162472,Expert,4,think,1.0,1.0,2,1
Kimi,pooled,,CLI.C.576162472,Expert,4,non,0.9999975468344351,0.9999975468344351,2,2
Kimi,pooled,,CLI.C.576162472,Expert,4,think,0.71844494892168,0.71844494892168,2,2
Kimi,x05,0.5,CLI.C.576162472,Chief judge,5,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.576162472,Chief judge,5,think,0.7929171396140748,0.7929171396140748,1,1
Kimi,x2,2.0,CLI.C.576162472,Chief judge,5,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.576162472,Chief judge,5,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.576162472,Chief judge,5,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.576162472,Chief judge,5,think,0.8964585698070374,0.8964585698070374,1,2
Kimi,x05,0.5,CLI.C.576163397,Fortune,1,non,0.08163179924572389,0.08163179924572389,1,1
Kimi,x05,0.5,CLI.C.576163397,Fortune,1,think,0.385881959326877,0.385881959326877,1,1
Kimi,x2,2.0,CLI.C.576163397,Fortune,1,non,0.6310921582197409,0.6310921582197409,1,1
Kimi,x2,2.0,CLI.C.576163397,Fortune,1,think,32.09617486338795,1.0,1,1
Kimi,pooled,,CLI.C.576163397,Fortune,1,non,0.35636197873273234,0.35636197873273234,1,2
Kimi,pooled,,CLI.C.576163397,Fortune,1,think,16.241028411357416,0.6929409796634385,1,2
Kimi,x05,0.5,CLI.C.576163397,Layperson,2,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.576163397,Layperson,2,think,0.3923717548761631,0.3923717548761631,1,1
Kimi,x2,2.0,CLI.C.576163397,Layperson,2,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.576163397,Layperson,2,think,4.89333333333332,1.0,1,1
Kimi,pooled,,CLI.C.576163397,Layperson,2,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.576163397,Layperson,2,think,2.6428525441047417,0.6961858774380816,1,2
Kimi,x05,0.5,CLI.C.576163397,Law student,3,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.576163397,Law student,3,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.576163397,Law student,3,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.576163397,Law student,3,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.576163397,Law student,3,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.576163397,Law student,3,think,1.0,1.0,1,2
Kimi,x05,0.5,CLI.C.576163397,Expert,4,non,0.9045450652421874,0.9045450652421874,2,1
Kimi,x05,0.5,CLI.C.576163397,Expert,4,think,1.0,1.0,2,1
Kimi,x2,2.0,CLI.C.576163397,Expert,4,non,1.0,1.0,2,1
Kimi,x2,2.0,CLI.C.576163397,Expert,4,think,1.0,1.0,2,1
Kimi,pooled,,CLI.C.576163397,Expert,4,non,0.9522725326210937,0.9522725326210937,2,2
Kimi,pooled,,CLI.C.576163397,Expert,4,think,1.0,1.0,2,2
Kimi,x05,0.5,CLI.C.576163397,Chief judge,5,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.576163397,Chief judge,5,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.576163397,Chief judge,5,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.576163397,Chief judge,5,think,1.0,1.0,1,1
Kimi,pooled,,CLI.C.576163397,Chief judge,5,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.576163397,Chief judge,5,think,1.0,1.0,1,2
Kimi,x05,0.5,CLI.C.576284674,Fortune,1,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.576284674,Fortune,1,think,0.43734244926369636,0.43734244926369636,1,1
Kimi,x2,2.0,CLI.C.576284674,Fortune,1,non,-0.07476603204726383,0.0,1,1
Kimi,x2,2.0,CLI.C.576284674,Fortune,1,think,0.03562243603092715,0.03562243603092715,1,1
Kimi,pooled,,CLI.C.576284674,Fortune,1,non,0.4626169839763681,0.5,1,2
Kimi,pooled,,CLI.C.576284674,Fortune,1,think,0.23648244264731175,0.23648244264731175,1,2
Kimi,x05,0.5,CLI.C.576284674,Layperson,2,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.576284674,Layperson,2,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.576284674,Layperson,2,non,-0.14395340564725448,0.0,1,1
Kimi,x2,2.0,CLI.C.576284674,Layperson,2,think,0.03389696627127219,0.03389696627127219,1,1
Kimi,pooled,,CLI.C.576284674,Layperson,2,non,0.4280232971763728,0.5,1,2
Kimi,pooled,,CLI.C.576284674,Layperson,2,think,0.5169484831356361,0.5169484831356361,1,2
Kimi,x05,0.5,CLI.C.576284674,Law student,3,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.576284674,Law student,3,think,0.9578025231663045,0.9578025231663045,1,1
Kimi,x2,2.0,CLI.C.576284674,Law student,3,non,0.33181918669127863,0.33181918669127863,1,1
Kimi,x2,2.0,CLI.C.576284674,Law student,3,think,0.054113275756123944,0.054113275756123944,1,1
Kimi,pooled,,CLI.C.576284674,Law student,3,non,0.6659095933456394,0.6659095933456394,1,2
Kimi,pooled,,CLI.C.576284674,Law student,3,think,0.5059578994612143,0.5059578994612143,1,2
Kimi,x05,0.5,CLI.C.576284674,Expert,4,non,1.0,1.0,2,1
Kimi,x05,0.5,CLI.C.576284674,Expert,4,think,0.960175441436377,0.960175441436377,2,1
Kimi,x2,2.0,CLI.C.576284674,Expert,4,non,0.1943446486455014,0.2038093539873489,2,1
Kimi,x2,2.0,CLI.C.576284674,Expert,4,think,0.19258940487706794,0.19258940487706794,2,1
Kimi,pooled,,CLI.C.576284674,Expert,4,non,0.5971723243227507,0.6019046769936744,2,2
Kimi,pooled,,CLI.C.576284674,Expert,4,think,0.5763824231567225,0.5763824231567225,2,2
Kimi,x05,0.5,CLI.C.576284674,Chief judge,5,non,1.0,1.0,1,1
Kimi,x05,0.5,CLI.C.576284674,Chief judge,5,think,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.576284674,Chief judge,5,non,1.0,1.0,1,1
Kimi,x2,2.0,CLI.C.576284674,Chief judge,5,think,0.7463015755939381,0.7463015755939381,1,1
Kimi,pooled,,CLI.C.576284674,Chief judge,5,non,1.0,1.0,1,2
Kimi,pooled,,CLI.C.576284674,Chief judge,5,think,0.8731507877969691,0.8731507877969691,1,2
Kimi,x05,0.5,CLI.C.576298704,Fortune,1,non,0.3333333333333333,0.3333333333333333,1,1
